cudaMemcpy
32K     32768         0.000014203883   0.000011052356    0.000011253862  0.000011555487   0.000010910734   0.000010653468 
64K     65536         0.000014671843   0.000011312475    0.000011497189  0.000011694574   0.000011085625   0.000010899960 


d2d_direct
32K     32768         0.000012729663   0.000010184239    0.000010249187  0.000010729824   0.000010239365   0.000009756518 
64K     65536         0.000013386453   0.000010527049    0.000010181070  0.000010544476   0.000010489347   0.000009784083 
